,document,text,score,has_metrics,source_url,target,text_len
278,ГОСТ 12,Время существования этой неисправности определяют как продолжительность периода между запланированным и фактическим сроками проверки. 3.1.5.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
279,ГОСТ 12,Вероятность ( ) неисправности существующей системы защиты от вторичных воздействий молнии определяют на основании результатов ее обследования аналогично вероятности ( ) по формуле (42).,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
280,ГОСТ 12,Определение пожароопасных параметров тепловых источников интенсивности отказов элементов 5.1.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
281,ГОСТ 12,"При необходимости учитывают и иные события, приводящие к появлению источника зажигания. 4.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
282,ГОСТ 12,Значения токов и определяют экспериментально.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
283,ГОСТ 12,"Вероятность ( ) появления в i -м элементе объекта искр короткого замыкания вычисляют только для действующих и строящихся элементов объектов по формуле , (55) где - вероятность возникновения короткого замыкания электропроводки в i -м элементе объекта в течение года; - вероятность того, что значение электрического тока в i -м элементе объекта лежит в диапазоне пожароопасных значений; - вероятность отсутствия или отказа аппаратов защиты от короткого замыкания в течение года, определяющаяся по п. 3.1.30 . 3.1.11.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
284,ГОСТ 12,"Если данные для определения ( ) отсутствуют или их достаточность вызывает сомнение, то значение вероятности ( ) принимают равным 1. 3.2.2.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
285,ГОСТ 12,"Вероятность ( ) того, что воспламеняющаяся способность появившегося в i -м элементе объекта n -го энергетического (теплового) источника достаточна для зажигания k -й горючей среды, находящейся в этом элементе, определяется экспериментально или сравнением параметров энергетического (теплового) источника с соответствующими показателями пожарной опасности горючей среды. 3.2.1.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
286,ГОСТ 12,Численное значение затрат на мероприятия по обеспечению пожарной безопасности определяется на основе бухгалтерской отчетности объекта защиты. 1.2.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
287,ГОСТ 12,"Эффективность затрат на обеспечение пожарной безопасности определяется как социальными (оценивает соответствие фактического положения установленному социальному нормативу), так и экономическими (оценивает достигаемый экономический результат) показателями.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
288,ГОСТ 12,"Вероятность возникновения пожара (взрыва) в пожаровзрывоопасном объекте определяют на этапах его проектирования, строительства и эксплуатации. 1.2.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
289,ГОСТ 12,Приложение 3 Обязательное МЕТОД ОПРЕДЕЛЕНИЯ ВЕРОЯТНОСТИ ВОЗНИКНОВЕНИЯ ПОЖАРА (ВЗРЫВА) В ПОЖАРОВЗРЫВООПАСНОМ ОБЪЕКТЕ Настоящий метод устанавливает порядок расчета вероятности возникновения пожара (взрыва) в объекте и изделии. 1.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
290,ГОСТ 12,"Если это условие не выполняется, то расчет вероятности взаимодействия ОФП на людей следует производить по расчетным зависимостям, приведенным в разд. 2 . 3.2.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
291,ГОСТ 12,"Из полученных в результате расчетов значений критической продолжительности пожара выбирается минимальное . (31) Необходимое время эвакуации людей ( ), мин, из рассматриваемого помещения рассчитывают по формуле . (32) При расположении людей на различных по высоте площадках необходимое время эвакуации следует определять для каждой площадки.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
292,ГОСТ 12,"Следует иметь в виду, что наибольшей опасности при пожаре подвергаются люди, находящиеся на более высокой отметке.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
293,ГОСТ 12,"На действующих и строящихся объектах вероятность ( ) реализации в i -м элементе объекта причины, приводящей к появлению k -го горючего вещества, вычисляют на основе статистических данных о времени существования этой причины по формуле , (42) где - коэффициент безопасности, определение которого изложено в разд. 4 ; - анализируемый период времени, мин; - количество реализаций причины в i -м элементе объекта за анализируемый период времени; - время существования причины появления k -го вида горючего вещества при j -й реализации в течение анализируемого периода времени, мин.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
294,ГОСТ 12,"Вероятность возникновения пожара (взрыва) в проектируемых объектах определяют на основе показателей надежности элементов объекта, позволяющих рассчитывать вероятность производственного оборудования, систем контроля и управления, а также других устройств, составляющих объект, которые приводят к реализации различных пожаровзрывоопасных событий.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
295,ГОСТ 12,Для расчета вероятности возникновения пожара (взрыва) на действующих или строящихся объектах необходимо располагать статистическими данными о времени существования различных пожаровзрывоопасных событий.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
296,ГОСТ 12,"Определяется высота рабочей зоны , (30) где - высота площадки, на которой находятся люди, над полом помещения, м; - разность высот пола, равная нулю при горизонтальном его расположении, м.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
297,ГОСТ 12,"Поэтому, например, при определении необходимого времени эвакуации людей из партера зрительного зала с наклонным полом значение следует находить, ориентируясь на наиболее высоко расположенные ряды кресел.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
298,ГОСТ 12,"При наличии молниезащиты вероятность ( ) вычисляют по формуле , (52) где - коэффициент безопасности, определение которого изложено в разд. 4 ; - анализируемый период времени, мин; - время существования неисправности молниеотвода при j -й ее реализации в течение года, мин; - количество неисправных состояний молниезащиты; - вероятность безотказной работы молниезащиты ( при наличии молниезащиты типа А и при наличии молниезащиты типа Б).",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
299,ГОСТ 12,"Пожаровзрывоопасность любого объекта определяется пожаровзрывоопасностью его составных частей (технологических аппаратов, установок, помещений).",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
300,ГОСТ 12,При отсутствии сведений о параметрах надежности анализируемого оборудования (изделия) последние определяют расчетным путем на основе статистических данных об отказах этого оборудования (изделия). 2.7.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
301,ГОСТ 12,"При необходимости учитывают и иные события, приводящие к образованию горючей среды. 3.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
302,ГОСТ 12,"Вероятность ( ) вычисляют для всех элементов объекта по формуле , (60) где - коэффициент безопасности, определение которого изложено в разд. 4 ; - анализируемый период времени, мин; m - количество включений печи в течение анализируемого периода времени; - время работы печи i -го элемента объекта при j -м ее включении в течение анализируемого периода времени, мин. 3.1.25.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
303,ГОСТ 12,"Вероятность ( ) принимают равной единице, если в соответствии с технологической необходимостью происходит нагрев горючих веществ до опасных температур, или нулю, если такой процесс не происходит.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
304,ГОСТ 12,"Расчетное время эвакуации людей ( ) следует определять как сумму времени движения людского потока по отдельным участкам пути по формуле , (6) где - время движения людского потока на первом (начальном) участке, мин; , , ..., - время движения людского потока на каждом из следующих после первого участка пути, мин.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
305,ГОСТ 12,"Начальными участками являются проходы между рабочими местами, оборудованием, рядами кресел и т.п. При определении расчетного времени длина и ширина каждого участка пути эвакуации принимаются по проекту.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
306,ГОСТ 12,"Вероятность ( ) вычисляют по зависимости (5) где - время от начала пожара до блокирования эвакуационных путей в результате распространения на них ОФП, имеющих предельно допустимые для людей значения, мин; - расчетное время эвакуации людей, мин; - интервал времени от возникновения пожара до начала эвакуации людей, мин.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
307,ГОСТ 12,"Вероятность предотвращения воздействия ОФП определяют для пожароопасной ситуации, при которой место возникновения пожара находится на первом этаже вблизи одного из эвакуационных выходов из здания (сооружения). 2.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
308,ГОСТ 12,В этом случае время движения по участку определяется по формуле (10) . 2.5.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
309,ГОСТ 12,Допускается время принимать равным необходимому времени эвакуации.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
310,ГОСТ 12,"Если значение , определяемое по формуле (9) , меньше или равно значению , то время движения по участку пути ( ) в минуту ; (10) при этом значения следует принимать равными, м/мин: для горизонтальных путей ......................... 16,5 для дверных проемов .............................. 19,6 для лестницы вниз ................................ 16 для лестницы вверх ............................... 11.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
311,ГОСТ 12,"Слияние людских потоков Если значение , определенное по формуле (12) , больше , то ширину данного участка пути следует увеличивать на такую величину, чтобы соблюдалось условие (11).",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
312,ГОСТ 12,"Критическая продолжительность пожара для людей, находящихся на этаже очага пожара, определяется из условия достижения одним из ОФП в поэтажном коридоре своего предельно допустимого значения.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
313,ГОСТ 12,Необходимое время эвакуации рассчитывается как произведение критической для человека продолжительности пожара на коэффициент безопасности.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
314,ГОСТ 12,"В качестве критерия опасности для людей, находящихся выше очага пожара, рассматривается условие достижения одним из ОФП предельно допустимого значения в лестничной клетке на уровне этажа пожара.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
315,ГОСТ 12,"Значения температуры, концентраций токсичных компонентов продуктов горения и оптической плотности дыма в коридоре этажа пожара и в лестничной клетке определяются в результате решения системы уравнений теплогазообмена для помещений очага пожара, поэтажного коридора и лестничной клетки.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
316,ГОСТ 12,"Нижний поток имеет границы и , перепад давления для этого потока определяется по формуле . (16) Поток в верхней части проема имеет границы и , перепад давления ( ) для него рассчитывается по формуле . (17) Знак расхода газов (входящий в помещение расход считается положительным, выходящий - отрицательным) и значение зависят от знака перепада давлений . (18) Уравнение баланса массы выражается зависимостью , (19) где - объем помещения, м3; - время, с; - скорость выгорания пожарной нагрузки, ; - сумма расходов, входящих в помещение, ; - сумма расходов, выходящих из помещения,.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
317,ГОСТ 12,"Уравнения движения, связывающие значения перепадов давлений на проемах с расходами через проемы, имеют вид , (13) где - расход через проем, ; - коэффициент расхода проема ( для закрытых проемов и для открытых); - ширина проемов, м; , - нижняя и верхняя границы потока, м; - плотность газов, проходящих через проем, ; - средний в пределах , перепад полных давлений, Па.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
318,ГОСТ 12,Оптическая плотность дыма при обычных условиях связана с расстоянием предельной видимости в дыму соотношением . (23) Значение времени начала эвакуации для зданий (сооружений) без систем оповещения вычисляют по результатам исследования поведения людей при пожарах в зданиях конкретного назначения.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
319,ГОСТ 12,В этом случае вероятность ( ) вычисляют по зависимости (24) где - необходимое время эвакуации из зальных помещений.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
320,ГОСТ 12,Безопасные вещества и материалы следует хранить в помещениях или на площадках любого типа (если это не противоречит техническим условиям на вещество). 1.6.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
321,ГОСТ 12,"Фактор турбулизации - основной параметр, оказывающий определяющее влияние на величину безопасной площади разгерметизации.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
322,ГОСТ 12,Определение нормальной скорости распространения пламени и термодинамических параметров 6.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
323,ГОСТ 12,Метод определения безопасной площади разгерметизации оборудования 1.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
324,ГОСТ 12,Метод определения уровня обеспечения пожарной безопасности людей Приложение 3.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
325,ГОСТ 12,"Возможность совместного хранения веществ и материалов определяется на основании количественного учета показателей пожарной опасности, токсичности, химической активности, а также однородности средств пожаротушения. 1.2.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
326,ГОСТ 12,"Ведомственные документы, регламентирующие пожарную безопасность при хранении веществ и материалов, должны быть приведены в соответствии с настоящими Требованиями. 1.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
327,ГОСТ 12,"Требования не распространяются на взрывчатые и радиоактивные вещества и материалы, которые должны храниться и перевозиться по специальным правилам.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
328,ГОСТ 12,"Нижний и верхний температурные пределы воспламенения нефти равны: ,.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
329,ГОСТ 12,Определить вероятность воздействия ОФП на людей при пожаре в проектируемой 15-этажной гостинице при различных вариантах системы противопожарной защиты 3.1.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
330,ГОСТ 12,"Нижний и верхний концентрационные пределы воспламенения нефтяных паров (по объему), (по объему).",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
331,ГОСТ 12,"Из условия задачи следует, что рабочая концентрация паров в резервуаре выше верхнего концентрационного предела воспламенения, т.е. в резервуаре при неподвижном слое нефти находится негорючая среда.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
332,ГОСТ 12,Дополнительно определяем среднее квадратическое отклонение.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
333,ГОСТ 12,"Вероятность ( ) вычисляем по формуле (156) Приложения 5 , где - безразмерный параметр, значение которого выбирается по табличным данным, в зависимости от безразмерного параметра в распределении Стьюдента.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
334,ГОСТ 12,"Основные строительные конструкции здания железобетонные, и предельно допустимый прирост давления для них составляет 25 кПа.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
335,ГОСТ 12,"Определить категорию производства, в котором находится участок обработки зерна и циклон для определения зерновой пыли в системе вентиляции 5.1.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
336,ГОСТ 12,Вероятность возникновения характерного пожароопасного режима определяют статистически по данным испытательных лабораторий предприятий-изготовителей и эксплуатационных служб.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
337,ГОСТ 12,"Он должен быть из числа наиболее опасных в пожарном отношении режимов, которые возникают в эксплуатации и, по возможности, имеют наибольшую вероятность.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
338,ГОСТ 12,"Комплектующие изделия (резисторы, конденсаторы, транзисторы, трансформаторы, клеммные зажимы, реле и т.д.) допускаются к применению, если они отвечают требованиям пожарной безопасности соответствующих нормативно-технических документов и для них определены интенсивности пожароопасных отказов, необходимые для оценки вероятности возникновения пожара в конечном изделии. 1.4.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
339,ГОСТ 12,"При использовании в качестве критерия положительного исхода опыта достижение горючим материалом критической температуры определяется из формулы , (156) где - безразмерный параметр, значение которого выбирается по табличным данным, в зависимости от безразмерного параметра в распределении Стьюдента. , (157) где - критическая температура нагрева горючего материала, К; - среднее арифметическое значение температур в испытаниях в наиболее нагретом месте изделия, К; - среднее квадратическое отклонение.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
340,ГОСТ 12,"Допускается при определении заменять создание характерного пожароопасного режима на использование стандартизованного эквивалентного по тепловому воздействию источника зажигания, т.е. с эквивалентными параметрами, характеризующими воспламеняющую способность (мощность, площадь, периодичность и время воздействия).",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
341,ГОСТ 12,Нахождение минимальных пожароопасных значений производится в ходе выполнения экспериментальных исследований при определении . 2.6.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
342,ГОСТ 12,"Вероятность положительного исхода опыта (воспламенения, появления дыма или достижения критической температуры) определяется после проведения лабораторных испытаний в условиях равенства ; , (155) где - число опытов с положительным исходом; - число опытов.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
343,ГОСТ 12,Зажигание изделия возможно только в определенном диапазоне токов КЗ.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
344,ГОСТ 12,"При наличии соответствующих справочных данных может быть определена через общую интенсивность отказов изделия с введением коэффициента, учитывающего долю пожароопасных отказов. 2.4.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
345,ГОСТ 12,"Вероятность ( ) в общем виде рассчитывается по формуле , (152) где - вероятность загрубления защиты (устанавливается обследованием или принимается как среднестатистическое значение, имеющее место на объектах, где преимущественно используется изделие); - эксплуатационная интенсивность отказов аппаратов защиты, 1/ч; - рабочая (аппаратная) интенсивность отказов защиты (определяется по теории надежности технических систем), 1/ч; - интенсивность отказов загрубленной защиты, 1/ч; - текущее время работы, ч.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
346,ГОСТ 12,"Характерный пожароопасный режим изделия определяется значением электротехнического параметра, при котором возможно появление признаков его загорания.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
347,ГОСТ 12,Параметры и условия испытаний для конкретного изделия должны содержаться в нормативно-технической документации на изделие. 1.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
348,ГОСТ 12,"Расчет Оценку уровня безопасности определяем для людей, находящихся на 15-м этаже гостиницы (наиболее удаленном от выхода в безопасную зону) при наличии систем ПДЗ и ОЛП.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
349,ГОСТ 12,Определим число ударов молнии во взрывоопасную зону.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
350,ГОСТ 12,"Определить категорию и класс взрывоопасной зоны помещения, в котором размещается технологический процесс с использованием ацетона 4.1.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
351,ГОСТ 12,"Так как температура пламени газовой горелки и время ее действия значительно превышают температуру воспламенения и время, необходимое для зажигания этиленовоздушной смеси, получаем, что.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
352,ГОСТ 12,"В тех случаях, когда время срабатывания разгерметизирующего устройства соизмеримо с временем горения смеси в сосуде, при определении безопасной площади разгерметизации необходимо учитывать динамику вскрытия сбросного отверстия. 4.9.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
353,ГОСТ 12,"При проектировании систем сброса газообразных продуктов в случае взрыва газопаровых смесей внутри технологического оборудования необходимо принимать во внимание возможность интенсивного догорания эвакуируемой смеси в сбросном трубопроводе, являющегося причиной турбулизации горения внутри защищаемого объема.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
354,ГОСТ 12,"Безопасную площадь разгерметизации технологического оборудования с газопаровыми смесями определяют по следующим безразмерным критериальным соотношениям: (158) для оборудования, рассчитанного на максимальное относительное давление взрыва (при одновременном выполнении условия : в знаменателе формулы (158) сомножитель ( ) отсутствует), и (159) для оборудования, выдерживающего давление взрыва в диапазоне относительных значений.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
355,ГОСТ 12,"СУЩНОСТЬ МЕТОДА Безопасную площадь разгерметизации определяют по расчетным формулам на основе данных о параметрах технологического оборудования, условиях ведения процесса и показателях пожаровзрывоопасности веществ.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
